"","Ensemble_number","Drug","Predicted_concentration"
"1303",5,"glimepiride",0.00740329022218728
"1304",5,"medroxyprogesterone",0.00739647852337509
"1305",5,"clonazepam",0.00700634103792952
"1306",5,"felodipine",0.006971760995348
"1307",5,"buprenorphine",0.00650700342247805
"1308",5,"bisoprolol",0.00649316334831056
"1309",5,"doxazosin",0.00645151678403474
"1310",5,"ibandronate",0.00615422536825473
"1311",5,"methotrexate",0.00549154625857286
"1312",5,"solifenacin",0.00501935969771934
"1313",5,"estradiol",0.00477794414954679
"1314",5,"liraglutide",0.00461594938414646
"1315",5,"lorazepam",0.00414795025623096
"1316",5,"desloratadine",0.00402700996121184
"1317",5,"levocetirizine",0.00397012716929324
"1318",5,"latanoprost",0.00361840737742803
"1319",5,"fluticasone",0.00242783211284335
"1320",5,"risperidone",0.00232498633889836
"1321",5,"bumetanide",0.00196637118670771
"1322",5,"norethindrone",0.00195961256215281
"1323",5,"budesonide",0.00168400153053111
"1324",5,"bimatoprost",0.00160759490019396
"1325",5,"benztropine",0.00130911802997404
"1326",5,"nitroglycerin",0.000925397743082773
"1327",5,"travoprost",0.000860356943597436
"1328",5,"colchicine",0.000848207030562485
"1329",5,"pramipexole",0.000785700543673472
"1330",5,"clonidine",0.00073927378829718
"1331",5,"dulaglutide",0.000397560327147311
"1332",5,"semaglutide",0.000393115572466607
"1333",5,"digoxin",0.000134457477915202
"1334",5,"tiotropium",1.39833154216945e-05
"1335",5,"mesalamine",0
"1336",5,"icosapent",0
"1337",5,"ciprofloxacin",0
"1338",5,"metaxalone",0
"1339",5,"amoxicillin",0
"1340",5,"bismuth subsalicylate",0
"1341",5,"cromolyn",0
"1342",5,"ampicillin",0
"1343",5,"acetaminophen",0
"1344",5,"erythromycin",0
"1345",5,"oxcarbazepine",0
"1346",5,"penicillin v potassium",0
"1347",5,"nabumetone",0
"1348",5,"metronidazole",0
"1349",5,"clarithromycin",0
"1350",5,"cefdinir",0
"1351",5,"clindamycin",0
"1352",5,"cefuroxime",0
"1353",5,"sulfamethoxazole",0
"1354",5,"etodolac",0
"1355",5,"carbamazepine",0
"1356",5,"diphenhydramine",0
"1357",5,"dorzolamide",0
"1358",5,"levofloxacin",0
"1359",5,"oxymetazoline",0
"1360",5,"phenazopyridine",0
"1361",5,"labetalol",0
"1362",5,"benzonatate",0
"1363",5,"dextromethorphan",0
"1364",5,"codeine",0
"1365",5,"azithromycin",0
"1366",5,"sulindac",0
"1367",5,"bepotastine",0
"1368",5,"zonisamide",0
"1369",5,"ranitidine",0
"1370",5,"prednisolone",0
"1371",5,"dabigatran",0
"1372",5,"trimethoprim",0
"1373",5,"clavulanate",0
"1374",5,"terbinafine",0
"1375",5,"pseudoephedrine",0
"1376",5,"canagliflozin",0
"1377",5,"flurbiprofen",0
"1378",5,"docusate",0
"1379",5,"minocycline",0
"1380",5,"doxycycline",0
"1381",5,"oseltamivir",0
"1382",5,"moxifloxacin",0
"1383",5,"loteprednol",0
"1384",5,"indomethacin",0
"1385",5,"fluconazole",0
"1386",5,"cyclosporine",0
"1387",5,"tobramycin",0
"1388",5,"promethazine",0
"1389",5,"ketorolac",0
"1390",5,"lurasidone",0
"1391",5,"telmisartan",0
"1392",5,"raloxifene",0
"1393",5,"hydrocortisone",0
"1394",5,"isotretinoin",0
"1395",5,"naltrexone",0
"1396",5,"sildenafil",0
"1397",5,"brimonidine",0
"1398",5,"ipratropium",0
"1399",5,"metoclopramide",0
"1400",5,"nadolol",0
"1401",5,"prochlorperazine",0
"1402",5,"ketoprofen",0
"1403",5,"triamterene",0
"1404",5,"alogliptin",0
"1405",5,"temazepam",0
"1406",5,"flunisolide",0
"1407",5,"cyclobenzaprine",0
"1408",5,"piroxicam",0
"1409",5,"senna",0
"1410",5,"diazepam",0
"1411",5,"leflunomide",0
"1412",5,"tadalafil",0
"1413",5,"vortioxetine",0
"1414",5,"chlorpheniramine",0
"1415",5,"enalapril",0
"1416",5,"hydromorphone",0
"1417",5,"epinastine",0
"1418",5,"loperamide",0
"1419",5,"oxybutynin",0
"1420",5,"cyproheptadine",0
"1421",5,"tizanidine",0
"1422",5,"dexamethasone",0
"1423",5,"haloperidol",0
"1424",5,"bisacodyl",0
"1425",5,"glyburide",0
"1426",5,"linagliptin",0
"1427",5,"ketotifen",0
"1428",5,"tolterodine",0
"1429",5,"letrozole",0
"1430",5,"eszopiclone",0
"1431",5,"pitavastatin",0
"1432",5,"guanfacine",0
"1433",5,"varenicline",0
"1434",5,"triprolidine",0
"1435",5,"ropinirole",0
"1436",5,"levalbuterol",0
"1437",5,"amphetamine",0
"1438",5,"dextroamphetamine",0
"1439",5,"levonorgestrel",0
"1440",5,"anastrozole",0
"1441",5,"formoterol",0
"1442",5,"ciclesonide",0
"1443",5,"hyoscyamine",0
"1444",5,"ethinyl estradiol",0
"1445",5,"linaclotide",0
"1446",5,"umeclidinium",0
"1447",5,"salmeterol",0
"1448",5,"triamcinolone",0
"1449",5,"beclomethasone",0
"1450",5,"mometasone",0
"1451",6,"metformin",82.388371305719
"1452",6,"gabapentin",21.2526721970897
"1453",6,"mesalamine",5.87761070260583
"1454",6,"methocarbamol",4.87745969837887
"1455",6,"acetaminophen",3.89305593815013
"1456",6,"divalproex sodium",3.33629424568008
"1457",6,"valacyclovir",3.12388929148594
"1458",6,"aspirin",3.09293734324901
"1459",6,"metoprolol",3.02739326261257
"1460",6,"icosapent",2.78821518337409
"1461",6,"losartan",2.09589972482658
"1462",6,"amoxicillin",2.09293448269058
"1463",6,"bupropion",2.08709185070274
"1464",6,"atorvastatin",1.8155673049112
"1465",6,"ibuprofen",1.73628520353574
"1466",6,"sulfasalazine",1.52221566279219
"1467",6,"allopurinol",1.48912519647662
"1468",6,"albuterol",1.48540356148817
"1469",6,"levetiracetam",1.23623462925527
"1470",6,"sertraline",1.21505497449937
"1471",6,"carbamazepine",1.14440396343698
"1472",6,"clopidogrel",1.12409212760456
"1473",6,"oxcarbazepine",1.08937831334467
"1474",6,"trazodone",1.01674915089099
"1475",6,"ranolazine",1.01063170655012
"1476",6,"nabumetone",0.968273516061238
"1477",6,"pregabalin",0.934117173183197
"1478",6,"gemfibrozil",0.913033669320877
"1479",6,"lisinopril",0.905896890479406
"1480",6,"hydroxychloroquine",0.860110932020289
"1481",6,"naproxen",0.76647723495705
"1482",6,"venlafaxine",0.730589375549841
"1483",6,"furosemide",0.702619639435511
"1484",6,"omeprazole",0.68007586697813
"1485",6,"ranitidine",0.664990690514311
"1486",6,"fenofibrate",0.607642564384516
"1487",6,"pantoprazole",0.578324016288566
"1488",6,"hydrocodone",0.553904749472728
"1489",6,"simvastatin",0.552186586497498
"1490",6,"diltiazem",0.547267863706651
"1491",6,"hydrochlorothiazide",0.528841032643314
"1492",6,"diphenhydramine",0.511772370807789
"1493",6,"carvedilol",0.500063101004869
"1494",6,"valsartan",0.466503645897442
"1495",6,"tramadol",0.431389845032747
"1496",6,"spironolactone",0.425330271942763
"1497",6,"pravastatin",0.401492858893448
"1498",6,"topiramate",0.401280742455448
"1499",6,"quetiapine",0.393986000860156
"1500",6,"atenolol",0.362955310708093
"1501",6,"sitagliptin",0.356054363334442
"1502",6,"duloxetine",0.340168310094602
"1503",6,"verapamil",0.337613506390894
"1504",6,"hydralazine",0.326435270079471
"1505",6,"flecainide",0.260273995030637
"1506",6,"propranolol",0.248139512593075
"1507",6,"rosuvastatin",0.239261345050775
"1508",6,"amlodipine",0.235245018093193
"1509",6,"isosorbide mononitrate",0.226550552608516
"1510",6,"zonisamide",0.222152314033641
"1511",6,"prednisolone",0.216875427048803
"1512",6,"dabigatran",0.213785724338575
"1513",6,"celecoxib",0.202357566466012
"1514",6,"fluoxetine",0.201595653697784
"1515",6,"citalopram",0.189237112579325
"1516",6,"amiodarone",0.186344835157988
"1517",6,"canagliflozin",0.172763158593907
"1518",6,"montelukast",0.172458117184841
"1519",6,"docusate",0.166350417374627
"1520",6,"fexofenadine",0.165826432148261
"1521",6,"desvenlafaxine",0.156071231179436
"1522",6,"escitalopram",0.154143076271011
"1523",6,"buspirone",0.151194800804513
"1524",6,"alendronate",0.144056927588701
"1525",6,"nortriptyline",0.140338054600322
"1526",6,"hydroxyzine",0.138419628021264
"1527",6,"famotidine",0.132868004878569
"1528",6,"meloxicam",0.130303764932135
"1529",6,"timolol",0.130159052503145
"1530",6,"oxycodone",0.11972937652996
"1531",6,"doxycycline",0.119631636771308
"1532",6,"nitrofurantoin",0.112861203895899
"1533",6,"paroxetine",0.109782735833554
"1534",6,"nifedipine",0.107437308562008
"1535",6,"prednisone",0.104674313687566
"1536",6,"sumatriptan",0.0946418811553301
"1537",6,"sildenafil",0.0875740954685084
"1538",6,"brimonidine",0.0873380868275073
"1539",6,"amitriptyline",0.0839477597510778
"1540",6,"primidone",0.0833895558908406
"1541",6,"glipizide",0.0817515537343552
"1542",6,"mirtazapine",0.0807113228207426
"1543",6,"pioglitazone",0.0763136706548298
"1544",6,"atomoxetine",0.074215861868691
"1545",6,"azelastine",0.0740212783228231
"1546",6,"promethazine",0.0730603660447873
"1547",6,"isotretinoin",0.0689238243361257
"1548",6,"cetirizine",0.0688892045615553
"1549",6,"naltrexone",0.0679839372163102
"1550",6,"lisdexamfetamine",0.0679815265629291
"1551",6,"lovastatin",0.0670067157879093
"1552",6,"esomeprazole",0.065884317011443
"1553",6,"methylphenidate",0.0644852821083649
"1554",6,"doxepin",0.0638233875471331
"1555",6,"empagliflozin",0.0625243978034291
"1556",6,"rivaroxaban",0.061981694410727
"1557",6,"chlorthalidone",0.0607651477762064
"1558",6,"oxybutynin",0.0582462303837226
"1559",6,"lurasidone",0.0539619334802387
"1560",6,"raloxifene",0.0491158605050019
"1561",6,"hydrocortisone",0.0445819258761425
"1562",6,"loratadine",0.0443957441223885
"1563",6,"dicyclomine",0.0442876842532926
"1564",6,"apixaban",0.0441506082579145
"1565",6,"ezetimibe",0.0417929886869382
"1566",6,"donepezil",0.0337741109528641
"1567",6,"mirabegron",0.0310452555629455
"1568",6,"nebivolol",0.0297684810904845
"1569",6,"diazepam",0.0295161932006218
"1570",6,"memantine",0.0293791521448649
"1571",6,"tizanidine",0.0287683049172118
"1572",6,"tamoxifen",0.0287660548006508
"1573",6,"zolpidem",0.0280604866659447
"1574",6,"quinapril",0.0259788687586064
"1575",6,"benazepril",0.0230077871742718
"1576",6,"finasteride",0.0218874921015388
"1577",6,"olmesartan",0.0212574821756624
"1578",6,"glimepiride",0.0185082255554682
"1579",6,"temazepam",0.0178727870170481
"1580",6,"cyclobenzaprine",0.016506881730593
"1581",6,"rizatriptan",0.0155396017404655
"1582",6,"dexmethylphenidate",0.0146855707010871
"1583",6,"liraglutide",0.0138478481524394
"1584",6,"warfarin",0.0122296614848232
"1585",6,"enalapril",0.01133723358329
"1586",6,"lorazepam",0.0110612006832826
"1587",6,"glyburide",0.0110302711750872
"1588",6,"levothyroxine",0.0104370676482661
"1589",6,"ertugliflozin",0.00961286248805404
"1590",6,"olanzapine",0.00945308962687562
"1591",6,"terazosin",0.00876798615798041
"1592",6,"aripiprazole",0.00811907707600885
"1593",6,"levocetirizine",0.00794025433858647
"1594",6,"felodipine",0.006971760995348
"1595",6,"buprenorphine",0.00650700342247805
"1596",6,"ramipril",0.00631760805889584
"1597",6,"tamsulosin",0.00587329037629422
"1598",6,"ropinirole",0.00583524647108771
"1599",6,"solifenacin",0.00501935969771934
"1600",6,"estradiol",0.00477794414954679
"1601",6,"bumetanide",0.00393274237341542
"1602",6,"budesonide",0.00336800306106223
"1603",6,"doxazosin",0.00322575839201737
"1604",6,"varenicline",0.00317079717560346
"1605",6,"methotrexate",0.00274577312928643
"1606",6,"latanoprost",0.00271380553307102
"1607",6,"prazosin",0.00270309171195923
"1608",6,"risperidone",0.00232498633889836
"1609",6,"pramipexole",0.00157140108734694
"1610",6,"fluticasone",0.00145669926770601
"1611",6,"clonazepam",0.0014012682075859
"1612",6,"clonidine",0.00129372912952007
"1613",6,"alprazolam",0.00109585936731587
"1614",6,"semaglutide",0.000786231144933214
"1615",6,"ciclesonide",0.000666787979259219
"1616",6,"digoxin",0.000268914955830405
"1617",6,"ethinyl estradiol",0.000253560668388177
"1618",6,"umeclidinium",0.000120312947211403
"1619",6,"dulaglutide",9.93900817868278e-05
"1620",6,"lactulose",0
"1621",6,"ciprofloxacin",0
"1622",6,"metaxalone",0
"1623",6,"bismuth subsalicylate",0
"1624",6,"cromolyn",0
"1625",6,"cephalexin",0
"1626",6,"ampicillin",0
"1627",6,"erythromycin",0
"1628",6,"mycophenolate mofetil",0
"1629",6,"penicillin v potassium",0
"1630",6,"guaifenesin",0
"1631",6,"metronidazole",0
"1632",6,"clarithromycin",0
"1633",6,"acyclovir",0
"1634",6,"cefdinir",0
"1635",6,"clindamycin",0
"1636",6,"cefuroxime",0
"1637",6,"sulfamethoxazole",0
"1638",6,"etodolac",0
"1639",6,"dorzolamide",0
"1640",6,"levofloxacin",0
"1641",6,"oxymetazoline",0
"1642",6,"phenazopyridine",0
"1643",6,"labetalol",0
"1644",6,"benzonatate",0
"1645",6,"dextromethorphan",0
"1646",6,"codeine",0
"1647",6,"azithromycin",0
"1648",6,"sulindac",0
"1649",6,"bepotastine",0
"1650",6,"phenytoin",0
"1651",6,"trimethoprim",0
"1652",6,"clavulanate",0
"1653",6,"terbinafine",0
"1654",6,"lamotrigine",0
"1655",6,"pseudoephedrine",0
"1656",6,"modafinil",0
"1657",6,"irbesartan",0
"1658",6,"flurbiprofen",0
"1659",6,"sotalol",0
"1660",6,"ticagrelor",0
"1661",6,"minocycline",0
"1662",6,"olopatadine",0
"1663",6,"oseltamivir",0
"1664",6,"moxifloxacin",0
"1665",6,"ofloxacin",0
"1666",6,"diclofenac",0
"1667",6,"loteprednol",0
"1668",6,"indomethacin",0
"1669",6,"fluconazole",0
"1670",6,"cyclosporine",0
"1671",6,"tobramycin",0
"1672",6,"ziprasidone",0
"1673",6,"ketorolac",0
"1674",6,"dexlansoprazole",0
"1675",6,"meclizine",0
"1676",6,"telmisartan",0
"1677",6,"morphine",0
"1678",6,"isosorbide dinitrate",0
"1679",6,"phentermine",0
"1680",6,"ipratropium",0
"1681",6,"baclofen",0
"1682",6,"lansoprazole",0
"1683",6,"torsemide",0
"1684",6,"metoclopramide",0
"1685",6,"nadolol",0
"1686",6,"prochlorperazine",0
"1687",6,"ketoprofen",0
"1688",6,"triamterene",0
"1689",6,"alogliptin",0
"1690",6,"flunisolide",0
"1691",6,"piroxicam",0
"1692",6,"senna",0
"1693",6,"leflunomide",0
"1694",6,"tadalafil",0
"1695",6,"vortioxetine",0
"1696",6,"chlorpheniramine",0
"1697",6,"ondansetron",0
"1698",6,"hydromorphone",0
"1699",6,"epinastine",0
"1700",6,"alfuzosin",0
"1701",6,"methimazole",0
"1702",6,"methylprednisolone",0
"1703",6,"loperamide",0
"1704",6,"dapagliflozin",0
"1705",6,"cyproheptadine",0
"1706",6,"dexamethasone",0
"1707",6,"bisoprolol",0
"1708",6,"haloperidol",0
"1709",6,"ibandronate",0
"1710",6,"bisacodyl",0
"1711",6,"bromfenac",0
"1712",6,"desloratadine",0
"1713",6,"linagliptin",0
"1714",6,"medroxyprogesterone",0
"1715",6,"ketotifen",0
"1716",6,"tolterodine",0
"1717",6,"letrozole",0
"1718",6,"eszopiclone",0
"1719",6,"pitavastatin",0
"1720",6,"guanfacine",0
"1721",6,"triprolidine",0
"1722",6,"benztropine",0
"1723",6,"levalbuterol",0
"1724",6,"amphetamine",0
"1725",6,"dextroamphetamine",0
"1726",6,"levonorgestrel",0
"1727",6,"norethindrone",0
"1728",6,"nitroglycerin",0
"1729",6,"colchicine",0
"1730",6,"bimatoprost",0
"1731",6,"anastrozole",0
"1732",6,"formoterol",0
"1733",6,"hyoscyamine",0
"1734",6,"travoprost",0
"1735",6,"linaclotide",0
"1736",6,"salmeterol",0
"1737",6,"triamcinolone",0
"1738",6,"beclomethasone",0
"1739",6,"mometasone",0
"1740",6,"tiotropium",0
"1741",7,"metformin",74.0301307384721
"1742",7,"gabapentin",16.8250321560294
"1743",7,"ibuprofen",6.94514081414296
"1744",7,"mesalamine",5.87761070260583
"1745",7,"oxcarbazepine",3.268134940034
"1746",7,"valacyclovir",3.12388929148594
"1747",7,"aspirin",3.09293734324901
"1748",7,"bupropion",2.92192859098383
"1749",7,"levetiracetam",2.47246925851054
"1750",7,"losartan",2.37912941737071
"1751",7,"metoprolol",2.15410674455125
"1752",7,"atorvastatin",1.8155673049112
"1753",7,"carbamazepine",1.71660594515547
"1754",7,"sulfasalazine",1.52221566279219
"1755",7,"acyclovir",1.51872745094605
"1756",7,"labetalol",1.42756729459855
"1757",7,"cephalexin",1.36849271063767
"1758",7,"albuterol",1.33686320533936
"1759",7,"acetaminophen",1.29768531271671
"1760",7,"diltiazem",1.27695834864885
"1761",7,"trazodone",1.27093643861374
"1762",7,"mycophenolate mofetil",1.19426671468006
"1763",7,"ranitidine",1.10831781752385
"1764",7,"ranolazine",1.01063170655012
"1765",7,"allopurinol",0.93070324779789
"1766",7,"lamotrigine",0.923570769762648
"1767",7,"omeprazole",0.915486744009021
"1768",7,"gemfibrozil",0.913033669320877
"1769",7,"lisinopril",0.890277978574589
"1770",7,"sertraline",0.810036649666249
"1771",7,"topiramate",0.802561484910897
"1772",7,"quetiapine",0.787972001720313
"1773",7,"valsartan",0.777506076495736
"1774",7,"amiodarone",0.745379340631954
"1775",7,"phenytoin",0.694949788265195
"1776",7,"duloxetine",0.680336620189204
"1777",7,"simvastatin",0.654443361774812
"1778",7,"prednisolone",0.650626281146408
"1779",7,"furosemide",0.602245405230438
"1780",7,"hydroxychloroquine",0.573407288013526
"1781",7,"hydralazine",0.544058783465786
"1782",7,"sitagliptin",0.534081545001662
"1783",7,"hydrochlorothiazide",0.528841032643314
"1784",7,"atenolol",0.524268782133913
"1785",7,"diphenhydramine",0.511772370807789
"1786",7,"verapamil",0.506420259586341
"1787",7,"clopidogrel",0.499596501157583
"1788",7,"venlafaxine",0.487059583699894
"1789",7,"pantoprazole",0.46988826323446
"1790",7,"levofloxacin",0.42083974916522
"1791",7,"celecoxib",0.404715132932024
"1792",7,"pravastatin",0.401492858893448
"1793",7,"fenofibrate",0.36458553863071
"1794",7,"doxycycline",0.358894910313923
"1795",7,"benzonatate",0.350298410520734
"1796",7,"nitrofurantoin",0.338583611687696
"1797",7,"docusate",0.332700834749254
"1798",7,"carvedilol",0.312539438128043
"1799",7,"fluoxetine",0.302393480546676
"1800",7,"hydroxyzine",0.276839256042528
"1801",7,"amlodipine",0.247007268997852
"1802",7,"rosuvastatin",0.239261345050775
"1803",7,"pregabalin",0.233529293295799
"1804",7,"dabigatran",0.213785724338575
"1805",7,"diclofenac",0.203981393478878
"1806",7,"irbesartan",0.168459039514787
"1807",7,"amitriptyline",0.167895519502156
"1808",7,"primidone",0.166779111781681
"1809",7,"famotidine",0.166085006098212
"1810",7,"citalopram",0.165582473506909
"1811",7,"nifedipine",0.161155962843012
"1812",7,"tramadol",0.143796615010916
"1813",7,"escitalopram",0.141297819915094
"1814",7,"flecainide",0.130136997515319
"1815",7,"minocycline",0.123208269867324
"1816",7,"spironolactone",0.115999165075299
"1817",7,"montelukast",0.109746074572171
"1818",7,"lurasidone",0.107923866960477
"1819",7,"alendronate",0.102897805420501
"1820",7,"meclizine",0.100278382845935
"1821",7,"telmisartan",0.0989806164384296
"1822",7,"glipizide",0.0919704979511496
"1823",7,"prednisone",0.0897208403036282
"1824",7,"meloxicam",0.0868691766214231
"1825",7,"cyclosporine",0.0816334527111514
"1826",7,"chlorthalidone",0.0810201970349419
"1827",7,"loratadine",0.0799123394202993
"1828",7,"oxycodone",0.079819584353307
"1829",7,"empagliflozin",0.0781554972542863
"1830",7,"ziprasidone",0.077330684378274
"1831",7,"pioglitazone",0.0763136706548298
"1832",7,"buspirone",0.0755974004022565
"1833",7,"memantine",0.0734478803621623
"1834",7,"isosorbide dinitrate",0.072459554706084
"1835",7,"zolpidem",0.0701512166648618
"1836",7,"lisdexamfetamine",0.0679815265629291
"1837",7,"lovastatin",0.0670067157879093
"1838",7,"ezetimibe",0.0668687818991012
"1839",7,"apixaban",0.0662259123868718
"1840",7,"esomeprazole",0.065884317011443
"1841",7,"timolol",0.0650795262515727
"1842",7,"doxepin",0.0638233875471331
"1843",7,"propranolol",0.0620348781482689
"1844",7,"cetirizine",0.0612348484991603
"1845",7,"paroxetine",0.0548913679167772
"1846",7,"desvenlafaxine",0.0520237437264788
"1847",7,"dexlansoprazole",0.0503543044380643
"1848",7,"cyclobenzaprine",0.0495206451917791
"1849",7,"morphine",0.0493149472606915
"1850",7,"raloxifene",0.0491158605050019
"1851",7,"diazepam",0.0442742898009326
"1852",7,"olmesartan",0.0425149643513247
"1853",7,"warfarin",0.040765538282744
"1854",7,"mirtazapine",0.0403556614103713
"1855",7,"alogliptin",0.0378463838620301
"1856",7,"isosorbide mononitrate",0.0377584254347526
"1857",7,"isotretinoin",0.0344619121680628
"1858",7,"mirabegron",0.0310452555629455
"1859",7,"dexmethylphenidate",0.0293711414021743
"1860",7,"sildenafil",0.0291913651561695
"1861",7,"baclofen",0.0272066265238434
"1862",7,"lansoprazole",0.0266179394416199
"1863",7,"glimepiride",0.0259115157776555
"1864",7,"torsemide",0.0253978638652583
"1865",7,"ondansetron",0.0237756425737887
"1866",7,"benazepril",0.0230077871742718
"1867",7,"nadolol",0.0221631506041121
"1868",7,"finasteride",0.0218874921015388
"1869",7,"donepezil",0.0202644665717185
"1870",7,"dapagliflozin",0.0165906330999137
"1871",7,"aripiprazole",0.0162381541520177
"1872",7,"rivaroxaban",0.0154954236026817
"1873",7,"leflunomide",0.0142433591454167
"1874",7,"bisoprolol",0.0129863266966211
"1875",7,"haloperidol",0.0123325067734823
"1876",7,"ibandronate",0.0123084507365095
"1877",7,"enalapril",0.01133723358329
"1878",7,"levothyroxine",0.0110169047398364
"1879",7,"hydromorphone",0.0109412481843059
"1880",7,"tolterodine",0.010321975042176
"1881",7,"tamsulosin",0.00978881729382369
"1882",7,"olanzapine",0.00945308962687562
"1883",7,"alfuzosin",0.00892028934839097
"1884",7,"methimazole",0.00875006871923389
"1885",7,"oxybutynin",0.00832089005481751
"1886",7,"methotrexate",0.00823731938785929
"1887",7,"nebivolol",0.00744212027262112
"1888",7,"linagliptin",0.00739778409797532
"1889",7,"medroxyprogesterone",0.00739647852337509
"1890",7,"risperidone",0.00697495901669509
"1891",7,"buprenorphine",0.00650700342247805
"1892",7,"ramipril",0.00631760805889584
"1893",7,"bisacodyl",0.00558324741505685
"1894",7,"alprazolam",0.00547929683657934
"1895",7,"prazosin",0.00540618342391846
"1896",7,"eszopiclone",0.00443265790393263
"1897",7,"terazosin",0.0043839930789902
"1898",7,"latanoprost",0.00407070829960653
"1899",7,"fluticasone",0.00339896495798069
"1900",7,"doxazosin",0.00322575839201737
"1901",7,"ropinirole",0.00291762323554386
"1902",7,"clonazepam",0.00280253641517181
"1903",7,"lorazepam",0.00276530017082064
"1904",7,"anastrozole",0.00239947496940207
"1905",7,"bumetanide",0.00196637118670771
"1906",7,"norethindrone",0.00195961256215281
"1907",7,"colchicine",0.00169641406112497
"1908",7,"budesonide",0.00168400153053111
"1909",7,"benztropine",0.00130911802997404
"1910",7,"levalbuterol",0.00115073309884422
"1911",7,"clonidine",0.00110891068244577
"1912",7,"bimatoprost",0.000803797450096982
"1913",7,"hyoscyamine",0.000531357225825535
"1914",7,"semaglutide",0.000393115572466607
"1915",7,"dulaglutide",0.000198780163573656
"1916",7,"linaclotide",0.000164827302974954
"1917",7,"digoxin",0.000134457477915202
"1918",7,"umeclidinium",6.01564736057014e-05
"1919",7,"tiotropium",4.19499462650836e-05
"1920",7,"beclomethasone",2.13707685925344e-05
"1921",7,"mometasone",1.24942885837749e-05
"1922",7,"lactulose",0
"1923",7,"icosapent",0
"1924",7,"ciprofloxacin",0
"1925",7,"metaxalone",0
"1926",7,"amoxicillin",0
"1927",7,"bismuth subsalicylate",0
"1928",7,"methocarbamol",0
"1929",7,"cromolyn",0
"1930",7,"ampicillin",0
"1931",7,"erythromycin",0
"1932",7,"penicillin v potassium",0
"1933",7,"nabumetone",0
"1934",7,"guaifenesin",0
"1935",7,"metronidazole",0
"1936",7,"divalproex sodium",0
"1937",7,"clarithromycin",0
"1938",7,"naproxen",0
"1939",7,"cefdinir",0
"1940",7,"clindamycin",0
"1941",7,"cefuroxime",0
"1942",7,"sulfamethoxazole",0
"1943",7,"etodolac",0
"1944",7,"hydrocodone",0
"1945",7,"dorzolamide",0
"1946",7,"oxymetazoline",0
"1947",7,"phenazopyridine",0
"1948",7,"dextromethorphan",0
"1949",7,"codeine",0
"1950",7,"azithromycin",0
"1951",7,"sulindac",0
"1952",7,"bepotastine",0
"1953",7,"zonisamide",0
"1954",7,"trimethoprim",0
"1955",7,"clavulanate",0
"1956",7,"terbinafine",0
"1957",7,"pseudoephedrine",0
"1958",7,"modafinil",0
"1959",7,"canagliflozin",0
"1960",7,"flurbiprofen",0
"1961",7,"fexofenadine",0
"1962",7,"sotalol",0
"1963",7,"ticagrelor",0
"1964",7,"olopatadine",0
"1965",7,"oseltamivir",0
"1966",7,"moxifloxacin",0
"1967",7,"ofloxacin",0
"1968",7,"loteprednol",0
"1969",7,"indomethacin",0
"1970",7,"fluconazole",0
"1971",7,"tobramycin",0
"1972",7,"azelastine",0
"1973",7,"promethazine",0
"1974",7,"ketorolac",0
"1975",7,"hydrocortisone",0
"1976",7,"dicyclomine",0
"1977",7,"atomoxetine",0
"1978",7,"nortriptyline",0
"1979",7,"naltrexone",0
"1980",7,"methylphenidate",0
"1981",7,"sumatriptan",0
"1982",7,"phentermine",0
"1983",7,"brimonidine",0
"1984",7,"ipratropium",0
"1985",7,"quinapril",0
"1986",7,"metoclopramide",0
"1987",7,"prochlorperazine",0
"1988",7,"ketoprofen",0
"1989",7,"triamterene",0
"1990",7,"temazepam",0
"1991",7,"flunisolide",0
"1992",7,"piroxicam",0
"1993",7,"senna",0
"1994",7,"tamoxifen",0
"1995",7,"tadalafil",0
"1996",7,"vortioxetine",0
"1997",7,"chlorpheniramine",0
"1998",7,"epinastine",0
"1999",7,"ertugliflozin",0
"2000",7,"methylprednisolone",0
"2001",7,"loperamide",0
"2002",7,"rizatriptan",0
"2003",7,"cyproheptadine",0
"2004",7,"tizanidine",0
"2005",7,"dexamethasone",0
"2006",7,"felodipine",0
"2007",7,"glyburide",0
"2008",7,"solifenacin",0
"2009",7,"bromfenac",0
"2010",7,"liraglutide",0
"2011",7,"desloratadine",0
"2012",7,"levocetirizine",0
"2013",7,"ketotifen",0
"2014",7,"letrozole",0
"2015",7,"pitavastatin",0
"2016",7,"guanfacine",0
"2017",7,"varenicline",0
"2018",7,"triprolidine",0
"2019",7,"amphetamine",0
"2020",7,"dextroamphetamine",0
"2021",7,"levonorgestrel",0
"2022",7,"nitroglycerin",0
"2023",7,"estradiol",0
"2024",7,"pramipexole",0
"2025",7,"formoterol",0
"2026",7,"ciclesonide",0
"2027",7,"travoprost",0
"2028",7,"ethinyl estradiol",0
"2029",7,"salmeterol",0
"2030",7,"triamcinolone",0
"2031",8,"lactulose",362.883576155749
"2032",8,"metformin",80.0003025722199
"2033",8,"gabapentin",19.4816161806656
"2034",8,"aspirin",4.38166123626944
"2035",8,"sulfasalazine",3.04443132558438
"2036",8,"bupropion",2.92192859098383
"2037",8,"metoprolol",2.79451685779622
"2038",8,"cephalexin",2.73698542127534
"2039",8,"atorvastatin",2.34955768870861
"2040",8,"naproxen",2.29943170487115
"2041",8,"diltiazem",1.8242262123555
"2042",8,"ibuprofen",1.73628520353574
"2043",8,"pregabalin",1.40117575977479
